"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"812","SN 1991at","01:10:40.900","+16:36:31.00","SN Ia","","UGC 733         ","","","","","","","","","0","1","","18","","1991-08-19 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5336; PositionRef=; Orig Type=Ia  I]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"811","SN 1991as","22:48:41.500","+08:10:41.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1991-08-19 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5336; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"805","SN 1991am","16:41:50.719","+37:44:11.00","SN Ia","","MCG +06-37-6    ","","","","","","","","","0","1","","19","","1991-07-14 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5312; PositionRef=IAUC 5312; Orig Type=Ia   ]","","",""
"803","SN 1991ak","13:56:48.610","+37:47:31.60","SN Ia","","NGC 5378        ","","","","","","","","","0","1","","15.5","","1991-07-15 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 5309; PositionRef=IAUC 5309; Orig Type=Ia   ]","","",""
"802","SN 1991aj","16:29:44.890","+41:46:42.89","SN Ia","","MCG +07-34-084  ","","","","","","","","","0","1","","18","","1991-07-03 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5300; PositionRef=IAUC 5300; Orig Type=Ia   ]","","",""
"801","SN 1991ai","14:27:55.181","+16:12:20.41","SN Ia","","IC 4434         ","","","","","","","","","0","1","","18.5","","1991-07-02 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5298; PositionRef=IAUC 5298; Orig Type=Ia   ]","","",""
"799","SN 1991ag","20:00:08.599","-55:22:03.22","SN Ia","","IC 4919         ","","","","","","","","","0","1","","15","","1991-06-09 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5287; PositionRef=IAUC 5334; Orig Type=Ia   ]","","",""
"798","SN 1991af","17:27:02.900","+29:28:28.00","SN Ia","","CGCG 170-29","","","","","","","","","0","1","","18.5","","1991-05-19 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5282; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"796","SN 1991ad","16:19:25.300","+17:38:53.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1991-05-13 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5271; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"794","SN 1991ab","13:59:21.679","+19:41:06.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","1991-05-08 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5267; PositionRef=IAUC 5267; Orig Type=Ia   ]","","",""
"793","SN 1991aa","12:45:09.840","-06:19:02.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","16","","1991-05-07 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5263; PositionRef=IAUC 5263; Orig Type=Ia   ]","","",""
"853","SN 1991X","13:01:00.730","-14:30:38.09","SN Ia","","NGC 4902        ","","","","","","","","","0","1","","13.7","","1991-05-05 00:00:00.000","","[Discoverer=Evans; DiscoveryRef=IAUC 5258; PositionRef=IAUC 5258; Orig Type=Ia   ]","","",""
"850","SN 1991U","13:23:22.200","-26:06:28.69","SN Ia","","IC 4232         ","","","","","","","","","0","1","","16","","1991-04-18 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5247; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"849","SN 1991T","12:34:10.210","+02:39:56.59","SN Ia-pec","","NGC 4527        ","","","","","","","","","0","1","","13","","1991-04-13 00:00:00.000","","[Discoverer=Knight; Evans; Villi, Cortini; Johnson; DiscoveryRef=IAUC 5239; PositionRef=IAUC 5239; Orig Type=Ia-p ]","","",""
"848","SN 1991S","10:29:27.790","+22:00:46.40","SN Ia","","UGC 5691        ","","","","","","","","","0","1","","17.5","","1991-04-10 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5238; PositionRef=AJ 112, 2408; Orig Type=Ia?  ]","","",""
"844","SN 1991O","14:24:40.001","+65:45:36.68","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1991-03-18 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5233; PositionRef=IAUC 5233; Orig Type=Ia   ]","","",""
"842","SN 1991M","15:58:34.831","+17:27:28.69","SN Ia","","IC 1151         ","","","","","","","","","0","1","","15","","1991-03-12 00:00:00.000","","[Discoverer=Pennypacker, Perlmutter, et al.; DiscoveryRef=IAUC 5207; PositionRef=IAUC 5239; Orig Type=Ia   ]","","",""
"819","SN 1991B","14:03:24.400","-06:04:21.00","SN Ia","","NGC 5426        ","","","","","","","","","0","1","","16","","1991-01-11 00:00:00.000","","[Discoverer=Perlmutter, Pennypacker, et al.; DiscoveryRef=IAUC 5163; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"760","SN 1990af","21:34:58.121","-62:44:07.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","17","","1990-10-24 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5124; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"757","SN 1990ac","03:53:09.259","-29:44:37.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1990-09-23 00:00:00.000","","[Discoverer=McNaught, McKenzie; DiscoveryRef=IAUC 5101; PositionRef=IAUC 5101; Orig Type=Ia   ]","","",""
"756","SN 1990ab","21:54:04.001","-40:04:16.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1990-09-20 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5096; PositionRef=IAUC 5096; Orig Type=Ia   ]","","",""
"779","SN 1990N","12:42:56.741","+13:15:24.01","SN Ia","","NGC 4639        ","","","","","","","","","0","1","","15.5","","1990-06-23 00:00:00.000","","[Discoverer=Thouvenot; DiscoveryRef=IAUC 5039; PositionRef=IAUC 5040; Orig Type=Ia   ]","","",""
"778","SN 1990M","14:11:29.299","-05:02:35.99","SN Ia","","NGC 5493        ","","","","","","","","","0","1","","13.5","","1990-06-15 00:00:00.000","","[Discoverer=Evans; DiscoveryRef=IAUC 5033; PositionRef=IAUC 5034; Orig Type=Ia   ]","","",""
"772","SN 1990G","11:21:03.900","+34:20:51.00","SN Ia","","IC 2735         ","","","","","","","","","0","1","","15","","1990-03-19 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 4982; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"749","SN 1989V","01:31:58.111","+12:11:53.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1989-12-28 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4937; PositionRef=IAUC 4937; Orig Type=Ia?  ]","","",""
"746","SN 1989S","02:27:46.699","+28:12:04.00","SN Ia","","IC 226          ","","","","","","","","","0","1","","19","","1989-10-29 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 4888; PositionRef=IAUC 4900; Orig Type=Ia   ]","","",""
"744","SN 1989Q","01:45:34.570","+22:05:16.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","1989-09-26 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4868; PositionRef=IAUC 4868; Orig Type=Ia   ]","","",""
"743","SN 1989P","18:22:01.800","+66:36:12.38","SN Ia","","NGC 6636        ","","","","","","","","","0","1","","16.5","","1989-09-03 00:00:00.000","","[Discoverer=Mueller, Mendenhall; DiscoveryRef=IAUC 4847; PositionRef=IAUC 4850; Orig Type=Ia   ]","","",""
"740","SN 1989M","12:37:40.700","+11:49:25.00","SN Ia","","NGC 4579        ","","","","","","","","","0","1","","12.2","","1989-06-28 00:00:00.000","","[Discoverer=Kimeridze; DiscoveryRef=IAUC 4802; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"731","SN 1989D","09:47:50.700","+72:58:15.00","SN Ia","","NGC 2963        ","","","","","","","","","0","1","","16","","1989-02-03 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 4730; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"729","SN 1989B","11:20:13.900","+13:00:19.00","SN Ia","","NGC 3627        ","","","","","","","","","0","1","","13","","1989-01-30 00:00:00.000","","[Discoverer=Evans; Manzini; DiscoveryRef=IAUC 4726; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"722","SN 1989A","11:27:58.100","+29:30:35.00","SN Ia","","NGC 3687        ","","","","","","","","","0","1","","15.3","","1989-01-19 00:00:00.000","","[Discoverer=Perlmutter, Pennypacker; DiscoveryRef=IAUC 4721; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"720","SN 1988Y","02:44:54.910","-08:24:28.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","16","","1988-11-14 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 4688; PositionRef=IAUC 4688; Orig Type=Ia   ]","","",""
"717","SN 1988V","23:39:12.500","+26:44:44.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.5","","1988-11-06 00:00:00.000","","[Discoverer=Candeo; DiscoveryRef=IAUC 4675; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"713","SN 1988R","13:48:15.600","+54:48:09.00","SN Ia","","MCG 09-23-9     ","","","","","","","","","0","1","","15.5","","1988-08-18 00:00:00.000","","[Discoverer=Lovas; DiscoveryRef=IAUC 4646; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"709","SN 1988N","13:13:09.881","+57:20:39.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1988-05-09 00:00:00.000","","[Discoverer=Maury, Phinney, Reid; DiscoveryRef=IAUC 4601; PositionRef=IAUC 4601; Orig Type=Ia?  ]","","",""
"706","SN 1988K","13:05:16.400","+32:00:31.00","SN Ia","","UGC 8179        ","","","","","","","","","0","1","","18","","1988-04-12 00:00:00.000","","[Discoverer=Mueller, Maury; DiscoveryRef=IAUC 4580; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"705","SN 1988J","11:44:06.400","+60:12:13.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","17","","1988-03-14 00:00:00.000","","[Discoverer=Kimeridze; DiscoveryRef=IAUC 4568; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"701","SN 1988F","14:28:57.900","+13:51:16.00","SN Ia","0.017619","UGC 9288        ","","","","","","","","","0","1","","16","","1988-02-20 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 4554; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"699","SN 1988D","07:51:51.101","+02:48:45.00","SN Ia","","MCG +00-20-6    ","","","","","","","","","0","1","","15.5","","1988-02-09 00:00:00.000","","[Discoverer=Maury, Mueller; DiscoveryRef=IAUC 4545; PositionRef=IAUC 4546; Orig Type=Ia   ]","","",""
"698","SN 1988C","07:37:30.500","+41:56:23.00","SN Ia","0.01967","UGC 3933","","","","","","","","","0","1","","17","","1988-01-21 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4534; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"697","SN 1988B","10:19:07.200","+46:28:06.00","SN Ia","","NGC 3191        ","","","","","","","","","0","1","","15.5","","1988-01-18 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 4533; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"681","SN 1987O","07:51:28.500","+14:01:19.00","SN Ia","","UGC 4060        ","","","","","","","","","0","1","","17","","1987-12-20 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 4521; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"680","SN 1987N","23:19:03.420","-08:28:37.70","SN Ia","","NGC 7606        ","","","","","","","","","0","1","","13.8","","1987-12-14 00:00:00.000","","[Discoverer=Evans; DiscoveryRef=IAUC 4511; PositionRef=IAUC 4513; Orig Type=Ia   ]","","",""
"670","SN 1987D","12:19:41.110","+02:04:26.80","SN Ia","","UGC 7370        ","","","","","","","","","0","1","","14","","1987-04-20 00:00:00.000","","[Discoverer=Metlova; DiscoveryRef=IAUC 4370; PositionRef=IAUC 4371; Orig Type=Ia   ]","","",""
"665","SN 1986O","06:25:57.900","-22:00:44.00","SN Ia","","NGC 2227        ","","","","","","","","","0","1","","14","","1986-12-24 00:00:00.000","","[Discoverer=Pennypacker et al.; DiscoveryRef=IAUC 4298; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"664","SN 1986N","04:48:36.240","-06:19:21.50","SN Ia","","NGC 1667        ","","","","","","","","","0","1","","15","","1986-12-11 00:00:00.000","","[Discoverer=Pennypacker et al.; DiscoveryRef=IAUC 4287; PositionRef=IAUC 4288; Orig Type=Ia   ]","","",""
"657","SN 1986G","13:25:36.509","-43:01:54.19","SN Ia","","NGC 5128        ","","","","","","","","","0","1","","12.5","","1986-05-03 00:00:00.000","","[Discoverer=Evans; DiscoveryRef=IAUC 4208; PositionRef=IAUC 4208; Orig Type=Ia   ]","","",""
"595","SN 1983N","13:36:51.240","-29:54:02.70","SN Ia","","NGC 5236        ","","","","","","","","","0","1","","12.5","","1983-07-03 00:00:00.000","","[Discoverer=Evans; DiscoveryRef=IAUC 3835; PositionRef=AJ 111, 2017; Orig Type=Ia   ]","","",""
"588","SN 1983G","12:52:20.950","-01:12:12.31","SN Ia","","NGC 4753        ","","","","","","","","","0","1","","13","","1983-04-04 00:00:00.000","","[Discoverer=Okazaki; Evans; Tsvetkov; DiscoveryRef=IAUC 3789; PositionRef=IAUC 3792; Orig Type=Ia   ]","","",""
"555","SN 1982B","07:14:33.700","+84:23:12.00","SN Ia","","NGC 2268        ","","","","","","","","","0","1","","14","","1982-02-12 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 3667; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"543","SN 1981B","12:34:29.500","+02:11:59.00","SN Ia","","NGC 4536        ","","","","","","","","","0","1","","12.3","","1981-03-02 00:00:00.000","","[Discoverer=Tsvetkov; DiscoveryRef=IAUC 3580; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"538","SN 1980N","03:23:00.300","-37:12:50.00","SN Ia","","NGC 1316        ","","","","","","","","","0","1","","12.5","","1980-12-07 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 3548; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"388","SN 1971G","12:12:12.200","+13:14:22.00","SN Ia","","NGC 4165        ","","","","","","","","","0","1","","13.6","","1971-03-29 00:00:00.000","","[Discoverer=Rosino; DiscoveryRef=IAUC 2321; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"331","SN 1968I","13:08:49.300","-06:46:40.00","SN Ia","","NGC 4981        ","","","","","","","","","0","1","","13.5","","1968-04-23 00:00:00.000","","[Discoverer=Lovas; DiscoveryRef=IAUC 2070; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"327","SN 1968E","08:57:21.100","+02:54:58.00","SN Ia","","NGC 2713        ","","","","","","","","","0","1","","14.3","","1968-03-21 00:00:00.000","","[Discoverer=Chavira; DiscoveryRef=IAUC 2061; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"305","SN 1966J","10:19:45.800","+45:30:10.00","SN Ia","","NGC 3198        ","","","","","","","","","0","1","","13","","1966-12-20 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 1986; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"269","SN 1964E","11:59:21.000","+52:42:59.00","SN Ia","","UGC 6983        ","","","","","","","","","0","1","","12.9","","1964-03-12 00:00:00.000","","[Discoverer=Lovas; DiscoveryRef=IAUC 1858; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"249","SN 1963I","12:12:45.610","+10:51:30.82","SN Ia","","NGC 4178        ","","","","","","","","","0","1","","14.3","","1963-05-14 00:00:00.000","","[Discoverer=Zaytseva; DiscoveryRef=IAUC 1830; PositionRef=PASP 105, 1250; Orig Type=Ia   ]","","",""
"232","SN 1962J","19:54:30.900","-12:34:28.00","SN Ia","","NGC 6835        ","","","","","","","","","0","1","","13.6","","1962-08-28 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 1806; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"198","SN 1960R","12:25:24.840","+18:09:19.40","SN Ia","","NGC 4382        ","","","","","","","","","0","1","","12","","1960-12-20 00:00:00.000","","[Discoverer=Gates, Rosino; DiscoveryRef=IAUC 1750; PositionRef=PASP 105, 1250; Orig Type=Ia   ]","","",""
"188","SN 1960H","12:06:07.519","+47:30:38.20","SN Ia-pec","","NGC 4096        ","","","","","","","","","0","1","","14.5","","1960-06-18 00:00:00.000","","[Discoverer=Wild, Humason; DiscoveryRef=IAUC 1731; PositionRef=PASP 105, 1250; Orig Type=Ia-p ]","","",""
"186","SN 1960F","12:31:42.050","+03:56:47.80","SN Ia","","NGC 4496        ","","","","","","","","","0","1","","11.6","","1960-04-17 00:00:00.000","","[Discoverer=Humason; DiscoveryRef=IAUC 1721; PositionRef=PASP 105, 1250; Orig Type=Ia   ]","","",""
"176","SN 1959C","13:11:23.810","+03:24:37.69","SN Ia","","UGC 8263        ","","","","","","","","","0","1","","13.6","","1959-06-28 00:00:00.000","","[Discoverer=Humason; DiscoveryRef=IAUC 1683; PositionRef=PASP 105, 1250; Orig Type=Ia   ]","","",""
"165","SN 1957B","12:25:02.700","+12:53:58.00","SN Ia","","NGC 4374        ","","","","","","","","","0","1","","12.5","","1957-04-23 00:00:00.000","","[Discoverer=Romano, Gates; DiscoveryRef=IAUC 1600; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"164","SN 1957A","09:21:50.400","+50:59:43.00","SN Ia-pec","","NGC 2841        ","","","","","","","","","0","1","","14","","1957-02-26 00:00:00.000","","[Discoverer=Schurer; DiscoveryRef=IAUC 1588; PositionRef=; Orig Type=Ia-p ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"153","SN 1956A","11:57:35.100","+53:22:00.00","SN Ia","","NGC 3992        ","","","","","","","","","0","1","","12.3","","1956-03-08 00:00:00.000","","[Discoverer=Gates; DiscoveryRef=; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"109","SN 1954B","14:33:24.100","+04:26:42.00","SN Ia","","NGC 5668        ","","","","","","","","","0","1","","12.3","","1954-04-27 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 1449; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"40","SN 1939A","12:42:48.700","+02:41:36.00","SN Ia","","NGC 4636        ","","","","","","","","","0","1","","11.9","","1939-01-17 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 737; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"34","SN 1937D","02:39:20.400","+40:52:17.00","SN Ia","","NGC 1003        ","","","","","","","","","0","1","","12.8","","1937-09-09 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 683; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"33","SN 1937C","13:05:52.400","+37:37:08.00","SN Ia","0.001071","IC 4182         ","","","","","","","","","0","1","","8.4","","1937-08-16 00:00:00.000","","[Discoverer=Zwicky; DiscoveryRef=IAUC 680; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
