"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"5299","SN 2010bu","15:42:58.380","+02:16:52.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.9","","2010-04-09 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2254; PositionRef=CBET 2254; Orig Type=Ia   ]","","",""
"5294","SN 2010bp","14:12:07.889","-49:23:43.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","15.2","","2010-04-14 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2240; PositionRef=CBET 2240; Orig Type=Ia   ]","","",""
"5292","SN 2010bn","11:44:55.721","-05:04:44.18","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.2","","2010-04-05 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2234; PositionRef=CBET 2234; Orig Type=Ia   ]","","",""
"5290","SN 2010bl","12:40:34.920","-20:33:40.79","SN Ia","","MCG -03-32-18   ","","","","","","","","","0","1","","16.5","","2010-04-07 00:00:00.000","","[Discoverer=Newton, Puckett; DiscoveryRef=CBET 2233; PositionRef=CBET 2233; Orig Type=Ia   ]","","",""
"5285","SN 2010bg","10:57:41.251","+57:36:47.92","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.4","","2010-02-24 00:00:00.000","","[Discoverer=Valenti et al. (PanSTARRs); DiscoveryRef=CBET 2226; PositionRef=CBET 2226; Orig Type=Ia   ]","","",""
"5283","SN 2010be","02:19:46.550","-03:12:10.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.2","","2010-01-19 00:00:00.000","","[Discoverer=Valenti et al. (PanSTARRs); DiscoveryRef=CBET 2226; PositionRef=CBET 2226; Orig Type=Ia   ]","","",""
"5281","SN 2010bc","10:48:07.061","+56:51:00.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2010-01-16 00:00:00.000","","[Discoverer=Valenti et al. (PanSTARRs); DiscoveryRef=CBET 2226; PositionRef=CBET 2226; Orig Type=Ia   ]","","",""
"5280","SN 2010bb","10:44:38.220","+57:48:40.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.4","","2010-01-16 00:00:00.000","","[Discoverer=Valenti et al. (PanSTARRs); DiscoveryRef=CBET 2226; PositionRef=CBET 2226; Orig Type=Ia   ]","","",""
"5279","SN 2010ba","11:58:20.681","+15:20:10.79","SN Ia","","Anon.           ","","","","","","","","","0","1","","15.2","","2010-03-21 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2225; PositionRef=CBET 2225; Orig Type=Ia   ]","","",""
"5277","SN 2010az","12:56:59.621","-17:37:35.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.7","","2010-02-16 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2225; PositionRef=CBET 2225; Orig Type=Ia   ]","","",""
"5275","SN 2010ax","14:41:53.419","+10:45:01.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","17","","2010-03-15 00:00:00.000","","[Discoverer=Novoselnik et al. (La Sagra Sky Survey); DiscoveryRef=CBET 2219; PositionRef=CBET 2219; Orig Type=Ia   ]","","",""
"5272","SN 2010au","09:12:36.389","+34:51:16.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.7","","2010-03-15 00:00:00.000","","[Discoverer=Arbour; DiscoveryRef=CBET 2217; PositionRef=CBET 2217; Orig Type=Ia   ]","","",""
"5271","SN 2010at","12:04:59.470","+76:07:52.28","SN Ia-pec","","MCG +13-09-10   ","","","","","","","","","0","1","","17.2","","2010-03-19 00:00:00.000","","[Discoverer=Newton, Puckett; DiscoveryRef=CBET 2216; PositionRef=CBET 2216; Orig Type=Ia-p ]","","",""
"5269","SN 2010ar","10:03:26.059","+01:01:46.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.2","","2010-02-15 00:00:00.000","","[Discoverer=Valenti et al. (PanSTARRs); DiscoveryRef=CBET 2214; PositionRef=CBET 2214; Orig Type=Ia   ]","","",""
"5267","SN 2010ap","08:36:12.610","+44:00:25.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.4","","2010-02-12 00:00:00.000","","[Discoverer=Valenti et al. (PanSTARRs); DiscoveryRef=CBET 2214; PositionRef=CBET 2214; Orig Type=Ia   ]","","",""
"5266","SN 2010ao","13:43:40.990","+03:54:00.11","SN Ia","","UGC 8686        ","","","","","","","","","0","1","","19","","2010-03-18 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2211; PositionRef=CBET 2211; Orig Type=Ia   ]","","",""
"5265","SN 2010an","16:17:40.459","+35:00:10.12","SN Ia","","NGC 6109        ","","","","","","","","","0","1","","17","","2010-03-11 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2211; PositionRef=CBET 2211; Orig Type=Ia   ]","","",""
"5260","SN 2010ai","12:59:24.029","+27:59:47.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.9","","2010-03-08 00:00:00.000","","[Discoverer=Zheng et al. (ROTSE); Itagaki; DiscoveryRef=CBET 2200; PositionRef=CBET 2200; Orig Type=Ia   ]","","",""
"5258","SN 2010ag","17:03:53.630","+31:30:06.19","SN Ia","","UGC 10679       ","","","","","","","","","0","1","","16.5","","2010-03-05 00:00:00.000","","[Discoverer=Cox, Puckett; DiscoveryRef=CBET 2195; PositionRef=CBET 2195; Orig Type=Ia   ]","","",""
"5257","SN 2010af","11:39:19.301","+89:06:05.69","SN Ia","","NGC 3172        ","","","","","","","","","0","1","","17.2","","2010-03-04 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 2194; PositionRef=CBET 2194; Orig Type=Ia   ]","","",""
"5256","SN 2010ae","07:15:54.650","-57:20:36.89","SN Ia-pec","","ESO 162-17      ","","","","","","","","","0","1","","15.9","","2010-02-22 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2184; PositionRef=CBET 2184; Orig Type=Ia-p ]","","",""
"5252","SN 2010aa","01:48:43.210","-48:39:00.68","SN Ia","0.02072","NGC 692         ","","","","None","","","","VLT-UT3 - VIMOS","0","1","","16.4","","2010-02-09 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2171; PositionRef=CBET 2171; Orig Type=Unknown]","","2019TNSCR.158....1G",""
"5591","SN 2010Y","10:51:03.950","+65:46:46.99","SN Ia","","NGC 3392        ","","","","","","","","","0","1","","15.9","","2010-02-08 00:00:00.000","","[Discoverer=Cortini; DiscoveryRef=CBET 2168; PositionRef=CBET 2168; Orig Type=Ia   ]","","",""
"5588","SN 2010V","14:28:38.460","+30:38:09.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","14.3","","2010-02-04 00:00:00.000","","[Discoverer=Balanutsa; DiscoveryRef=CBET 2162; PositionRef=CBET 2162; Orig Type=Ia   ]","","",""
"5584","SN 2010R","12:17:10.490","+25:39:58.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.3","","2010-01-15 00:00:00.000","","[Discoverer=Graham, Drake et al. (CRTS); DiscoveryRef=CBET 2150; PositionRef=CBET 2151; Orig Type=Ia   ]","","",""
"5580","SN 2010N","13:09:05.239","+17:04:22.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.7","","2010-01-12 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2138; PositionRef=CBET 2138; Orig Type=Ia   ]","","",""
"5548","SN 2010L","02:23:28.781","+05:35:30.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2010-01-12 00:00:00.000","","[Discoverer=Prieto, Drake et al. (CRTS); DiscoveryRef=CBET 2131; PositionRef=CBET 2131; Orig Type=Ia   ]","","",""
"5494","SN 2010J","11:15:26.750","+08:06:43.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2010-01-08 00:00:00.000","","[Discoverer=Prieto, Drake et al. (CRTS); DiscoveryRef=CBET 2131; PositionRef=CBET 2131; Orig Type=Ia   ]","","",""
